 (3.397590796279259528e-02+-2.581958502561421120e-01j)
 (1.410816648227900760e+00+2.995577205881455596e-01j)
 (3.973886185556509965e-01+3.064494585165764354e-02j)
 (1.402042583620069838e+00+2.942800659113707917e-01j)
 (0.000000000000000000e+00+1.955016864525291548e-17j)
 (0.000000000000000000e+00+6.027875917722526607e-18j)
 (4.440892098500626162e-16+-2.325724414852352698e-16j)
 (-2.220446049250313081e-16+-6.027875917722773126e-18j)
 (8.797641736903427656e-02+-2.233561308040482307e-01j)
 (1.000349786110560357e-01+-1.821219657394996250e-01j)
 (1.650898651527665795e-01+-7.876115589232202119e-02j)
 (1.850448108987799989e-01+4.528669484130393164e-02j)
 (1.869404615936242076e-01+2.158323913745701095e-01j)
 (7.730978414220773809e-02+3.469201279779252634e-01j)
 (-9.572214264611980661e-02+4.439214170561827100e-01j)
 (-3.396481037821456606e-01+4.037929780509335043e-01j)
 (-5.771135043177395563e-01+2.337125139856623957e-01j)
 (-7.035457879483666410e-01+-1.208712581098107530e-01j)
 (-6.310474820876340596e-01+-5.422837138922518285e-01j)
 (-2.877223212977792488e-01+-9.229383080290527452e-01j)
 (2.239892561611248056e-01+-1.073275791862156270e+00j)
 (8.392857461444180878e-01+-9.070296895191067854e-01j)
 (1.282198934747725172e+00+-4.091554323822710337e-01j)
 (1.115225649187657542e+00+9.578448732988644743e-01j)
 (5.356235241172372374e-01+1.409509719746041112e+00j)
 (-1.726639134720013846e-01+1.472164011276480666e+00j)
 (-7.835793568258003772e-01+1.196981981750394164e+00j)
 (-1.137586462323060266e+00+6.749648750052851254e-01j)
 (-1.205680388506662926e+00+1.343653346605532262e-01j)
 (-1.012682324596053451e+00+-3.288459734119337230e-01j)
 (-6.947462715035073177e-01+-5.971957156501510600e-01j)
 (-3.237386269572308795e-01+-6.957808728796969211e-01j)
 (-3.840075151638611128e-02+-6.329105881110344001e-01j)
 (1.911865738535403203e-01+-4.984407443614424782e-01j)
 (3.060343187593250747e-01+-3.314008706054626385e-01j)
 (3.994753707681132360e-01+-1.837777160096006612e-01j)
 (3.997312142177383842e-01+-6.650422022057619897e-02j)
 (4.133815565942851045e-01+6.139869103110172366e-03j)
 (4.240815148544454516e-01+7.747708768631556692e-03j)
 (3.981737446709973094e-01+-6.514555347483759473e-02j)
 (3.885122311331131728e-01+-1.829591596175704216e-01j)
 (3.130324522511068741e-01+-3.327194880080511785e-01j)
